599630238;45.1521; 58.8134; 1039.23; 0.0985682;-0.0472258;-0.994009;-0.192302;-0.98095;0.0275363;-0.976373;0.188436;-0.105772;0.214421
599633223;45.156; 58.8237; 1039.21; 0.0984971;-0.0471777;-0.994018;-0.191875;-0.981033;0.0275485;-0.976465;0.188014;-0.105681;0.213796
599636208;45.161; 58.834; 1039.19; 0.0985059;-0.0472178;-0.994016;-0.192195;-0.98097;0.0275519;-0.9764;0.18833;-0.105706;0.214262
599639193;45.1652; 58.8451; 1039.17; 0.0983952;-0.0471842;-0.994028;-0.191971;-0.981014;0.027564;-0.976456;0.188112;-0.105585;0.21481
599642178;45.1677; 58.8607; 1039.16; 0.0986318;-0.0471609;-0.994006;-0.192008;-0.981008;0.027492;-0.976425;0.188146;-0.105814;0.214548
599645163;45.1693; 58.8751; 1039.12; 0.098322;-0.0470819;-0.99404;-0.192097;-0.980992;0.0274632;-0.976438;0.188252;-0.105497;0.213413
599648148;45.1712; 58.8884; 1039.11; 0.098321;-0.0470213;-0.994043;-0.191637;-0.981082;0.0274533;-0.976529;0.187796;-0.105472;0.214
599651133;45.1698; 58.9012; 1039.09; 0.0983559;-0.0470003;-0.994041;-0.191672;-0.981076;0.0274223;-0.976519;0.187833;-0.105503;0.21494
599654118;45.1722; 58.912; 1039.05; 0.0982099;-0.0469722;-0.994057;-0.191552;-0.981099;0.0274351;-0.976557;0.187719;-0.105351;0.215238
599657103;45.1712; 58.9262; 1039.03; 0.0981369;-0.0469427;-0.994065;-0.191347;-0.981139;0.0274419;-0.976604;0.187519;-0.105268;0.214082
599660088;45.1691; 58.9382; 1039.01; 0.0981722;-0.0468957;-0.994064;-0.191104;-0.981187;0.0274151;-0.976648;0.187278;-0.105287;0.214399
599663073;45.1674; 58.947; 1038.98; 0.0980456;-0.0468687;-0.994078;-0.191014;-0.981205;0.027422;-0.976679;0.187194;-0.105155;0.214549
599666059;45.1659; 58.9566; 1038.95; 0.0979173;-0.0468087;-0.994093;-0.191038;-0.981201;0.0273844;-0.976686;0.187228;-0.105019;0.214966
599669044;45.1641; 58.9668; 1038.92; 0.0977594;-0.0466876;-0.994114;-0.190549;-0.981297;0.0273474;-0.976798;0.186755;-0.104827;0.213965
599672029;45.1616; 58.9763; 1038.9; 0.0978099;-0.0466457;-0.994111;-0.190894;-0.981232;0.0272595;-0.976726;0.187104;-0.104879;0.213944
599675014;45.1591; 58.9853; 1038.88; 0.0976577;-0.0464838;-0.994134;-0.190301;-0.981349;0.0271919;-0.976856;0.186529;-0.104682;0.215067
599677999;45.1575; 58.9906; 1038.85; 0.0974305;-0.0463913;-0.99416;-0.190429;-0.981326;0.0271298;-0.976854;0.186674;-0.104445;0.214328
599680984;45.1575; 58.997; 1038.82; 0.0974097;-0.0463562;-0.994164;-0.190738;-0.981268;0.027066;-0.976796;0.186988;-0.104427;0.213653
599683969;45.1567; 59.0028; 1038.8; 0.0972045;-0.0462092;-0.994191;-0.190285;-0.981357;0.0270081;-0.976905;0.186554;-0.104185;0.212601
599686954;45.1567; 59.0094; 1038.78; 0.0970311;-0.046089;-0.994214;-0.190291;-0.981358;0.0269214;-0.976921;0.186578;-0.103993;0.213775
599689939;45.1595; 59.0136; 1038.75; 0.0967855;-0.0459492;-0.994244;-0.19013;-0.981392;0.0268469;-0.976977;0.186437;-0.103721;0.213336
599692924;45.1629; 59.0163; 1038.72; 0.0966719;-0.045908;-0.994257;-0.190541;-0.981314;0.026784;-0.976908;0.186858;-0.103613;0.214822
599695909;45.1673; 59.0204; 1038.71; 0.0966345;-0.0458335;-0.994264;-0.190589;-0.981306;0.0267125;-0.976902;0.186915;-0.103563;0.214368
599698894;45.1726; 59.023; 1038.69; 0.0964478;-0.0457002;-0.994288;-0.190297;-0.981365;0.0266473;-0.976978;0.18664;-0.103347;0.214329
599701879;45.1807; 59.0226; 1038.66; 0.0963147;-0.0456673;-0.994303;-0.1905;-0.981326;0.0266183;-0.976951;0.186851;-0.103216;0.214316
599704865;45.1897; 59.0218; 1038.64; 0.0962023;-0.0456279;-0.994315;-0.190696;-0.981289;0.0265797;-0.976924;0.187055;-0.103103;0.21448
599707850;45.201; 59.0213; 1038.64; 0.0962241;-0.0455448;-0.994317;-0.190191;-0.981388;0.0265472;-0.97702;0.186555;-0.103095;0.214524
599710835;45.2128; 59.0213; 1038.63; 0.0962936;-0.045519;-0.994312;-0.190036;-0.981419;0.0265248;-0.977044;0.186401;-0.103155;0.2151
599713820;45.227; 59.0177; 1038.62; 0.0963494;-0.0455947;-0.994303;-0.190341;-0.981359;0.0265569;-0.976979;0.186698;-0.103232;0.214348
599716805;45.2433; 59.0139; 1038.6; 0.0963061;-0.0456398;-0.994305;-0.190547;-0.981318;0.0265876;-0.976942;0.186901;-0.103203;0.214811
599719790;45.2611; 59.0133; 1038.61; 0.0965454;-0.045689;-0.994279;-0.190442;-0.981338;0.0266022;-0.97694;0.186785;-0.103445;0.215365
599722775;45.2792; 59.0141; 1038.6; 0.0966332;-0.0457034;-0.99427;-0.190436;-0.981339;0.0266005;-0.976932;0.186774;-0.103533;0.215477
599725760;45.2999; 59.0167; 1038.59; 0.0966506;-0.0456904;-0.994269;-0.190548;-0.981318;0.0265726;-0.976909;0.186888;-0.103551;0.213994
599728745;45.321; 59.0205; 1038.59; 0.0967736;-0.0456684;-0.994258;-0.190425;-0.981343;0.0265407;-0.97692;0.186763;-0.103665;0.214049
599731730;45.3419; 59.0248; 1038.58; 0.0967459;-0.0456006;-0.994264;-0.190506;-0.981329;0.0264705;-0.976907;0.186853;-0.103627;0.213533
599734715;45.3653; 59.0293; 1038.57; 0.0968631;-0.0455697;-0.994254;-0.19058;-0.981316;0.0264098;-0.976881;0.186927;-0.103738;0.214049
599737700;45.3873; 59.0361; 1038.57; 0.0970621;-0.0455029;-0.994238;-0.190514;-0.981332;0.0263135;-0.976874;0.186862;-0.103919;0.213674
599740686;45.4107; 59.04; 1038.55; 0.0969449;-0.0454515;-0.994251;-0.190777;-0.981282;0.026257;-0.976835;0.187134;-0.103801;0.213193
599743671;45.4316; 59.044; 1038.54; 0.0969135;-0.0453871;-0.994257;-0.190635;-0.981311;0.0262142;-0.976865;0.187;-0.103755;0.212901
599746656;45.4525; 59.0518; 1038.54; 0.0969093;-0.0452325;-0.994265;-0.190011;-0.981434;0.0261288;-0.976988;0.186389;-0.103705;0.213384
599749641;45.4744; 59.0547; 1038.52; 0.0968032;-0.0452397;-0.994275;-0.190482;-0.981344;0.0261057;-0.976906;0.186864;-0.103615;0.213608
599752626;45.4947; 59.06; 1038.52; 0.0969998;-0.0451748;-0.994259;-0.189947;-0.981448;0.0260615;-0.976991;0.186328;-0.103781;0.214713
599755611;45.5146; 59.0653; 1038.52; 0.0970011;-0.0451343;-0.99426;-0.18983;-0.981472;0.0260338;-0.977014;0.186215;-0.103772;0.215316
599758596;45.5364; 59.0677; 1038.49; 0.0968589;-0.0451648;-0.994273;-0.190225;-0.981395;0.0260488;-0.976951;0.186612;-0.103648;0.21414
599761581;45.5555; 59.0764; 1038.49; 0.0969061;-0.0450733;-0.994272;-0.189887;-0.981462;0.0259854;-0.977011;0.186281;-0.103669;0.214828
599764566;45.5769; 59.0824; 1038.47; 0.0967877;-0.0450593;-0.994284;-0.18983;-0.981473;0.026;-0.977035;0.186228;-0.103548;0.213963
599767551;45.5953; 59.089; 1038.46; 0.0967824;-0.0450498;-0.994285;-0.189562;-0.981524;0.0260198;-0.977087;0.185961;-0.103534;0.214836
599770536;45.6145; 59.0983; 1038.45; 0.0966465;-0.0450398;-0.994299;-0.189886;-0.981462;0.0260012;-0.977038;0.18629;-0.103407;0.215418
599773521;45.6345; 59.1053; 1038.43; 0.0965026;-0.0450293;-0.994313;-0.189713;-0.981494;0.0260363;-0.977085;0.186122;-0.103259;0.216091
599776506;45.655; 59.1126; 1038.42; 0.0964139;-0.0450284;-0.994322;-0.189608;-0.981514;0.026063;-0.977115;0.186019;-0.103169;0.214425
599779492;45.6737; 59.1197; 1038.42; 0.0963375;-0.0450227;-0.99433;-0.189504;-0.981534;0.0260829;-0.977142;0.185917;-0.103091;0.213869
